-300,-50,0.0833781368491576,20,0,2.01006529501112e-07,1355.34034279056,0.0500002826356756,0.0872603938564099,-0.0716326346109571
-296.817379785636,-49.6448392532587,0.0532576736443792,19.9473159519623,0.230193944803534,-0.137077984946952,1690.65877697214,348.983698429842,0.056191585096199,-0.0449586737420582
-293.634749494282,-49.2895261170065,0.0210199558135116,19.8948124154853,0.461346432826275,-0.275230650277178,2025.97663148264,697.915701805624,0.0252798344273831,-0.0232381644400785
-290.451493079079,-48.9315380011848,-0.012767028396088,19.8449580649031,0.705121066265684,-0.408491460592541,2361.29389693757,1046.84724059138,0.00502840687999927,-0.00205563518572972
-287.267927155051,-48.5724029468105,-0.0523756217000385,19.7959551968868,0.952408724286249,-0.537956276061767,2696.61115546228,1395.77812971327,6.71965805088571e-08,0.0176262197134339
-283.999663237689,-47.9774485412371,-0.114212021993794,19.9289312025028,1.69880503614866,-0.539362797291159,3031.92329074804,1744.69371484804,0.00221129744795287,0.0326121467266452
-280.730912246099,-47.3810210392936,-0.171786979011648,20.0629056576014,2.4462227444441,-0.546443937026967,3367.23548240011,2093.43340043425,6.5594091987647e-08,0.0484391366577647
-277.462076212863,-46.7569070208807,-0.230042471218023,20.1857722033693,3.29469721079735,-0.471420439398045,3702.50826902039,2375.95035149272,2.44762536969938e-06,0.0582641370828112
-274.192233514851,-46.1315765445124,-0.28958732891429,20.3120401966959,4.13820735843276,-0.415607015043971,4037.61959798459,2791.38671763736,1.21669662532701e-07,0.0661459017949993
-270.727486838951,-45.1338526914341,-0.306748268705983,20.7160687789742,4.95076290361473,-0.182929113454649,4313.62584789868,2999.04939176763,0.00207694064650672,0.0331337260123982
-267.261474030016,-44.133985956598,-0.314159250281501,21.1195280799638,5.77098060877969,0.130762895207336,4589.57738570611,3109.7938293785,0.0178546705145139,0.00712633450947331
-263.782249470144,-43.1201605062473,-0.312226035997099,21.6081637825422,6.37533951980054,0.171263410601203,4904.49601306921,3485.45743122817,0.0238180383127248,-0.0179494809403749
-260.29771135473,-42.1092618643901,-0.314159254133736,22.1258564246754,6.95819661984029,0.0871107325362706,5258.75741198253,3825.29953945323,0.00263294298450859,-0.0458494274017071
